age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response,gender_new
26,0,4,23,1,11.9,1,3,4,0,1,2,m,2,0,0,0,0,0,0,1,1,1,0,1,1,0,1,1,2
51,0,12,65,3,32,3,2,12,0,2,3,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
43,1,24,124,4,61.9,3,2,19,0,3,5,m,5,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,2
44,0,9,34,2,16.8,2,1,13,0,2,3,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
47,1,12,75,4,36.5,3,2,17,0,3,3,m,4,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,2
40,0,12,53,3,26.4,2,1,20,0,3,5,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
28,0,8,17,1,8.3,1,3,1,0,1,1,f,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
33,1,5,23,1,11.2,1,1,3,0,1,4,f,4,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1
36,1,5,73,3,37.2,3,2,15,0,3,3,m,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,2
68,0,39,16,1,7.8,1,5,3,1,1,1,f,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1
29,1,0,33,2,16.7,2,4,6,0,2,4,m,2,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
34,1,12,39,2,19.5,2,2,14,0,2,3,f,2,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1
33,0,1,26,2,13,1,2,9,0,2,4,m,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,2
49,0,1,85,4,41.3,3,3,15,0,3,5,m,1,0,0,0,1,9,1,1,1,1,1,1,1,0,1,1,2
61,1,2,13,1,6.3,1,3,1,1,1,3,m,2,0,1,1,0,0,0,0,1,1,1,0,1,0,1,1,2
26,1,2,28,2,13.8,1,2,0,0,1,1,f,4,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
38,1,16,76,4,37.7,3,2,14,0,2,1,m,4,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,2
71,0,13,26,2,13.1,1,2,20,1,3,2,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
43,0,1,99,4,50.4,3,1,25,0,3,5,m,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,2
51,0,23,188,4,93.6,3,3,19,0,3,5,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
43,0,15,194,4,96.6,3,4,17,0,3,5,m,2,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,2
46,0,4,30,2,14.2,1,5,11,0,2,5,f,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1
48,1,27,32,2,15.3,2,2,0,0,1,1,m,2,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,2
33,0,10,52,3,25.3,2,2,9,0,2,1,m,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,2
40,0,5,212,4,75.8,3,4,13,0,2,3,m,3,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,2
53,1,2,31,2,15.3,2,4,7,0,2,2,m,2,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,2
34,0,2,86,4,42.8,3,5,2,0,1,3,f,1,0,1,0,0,0,1,0,1,1,1,0,1,1,1,0,1
63,0,35,31,2,15.4,2,3,3,0,1,1,m,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,2
41,1,10,82,4,40.5,3,4,16,0,3,3,f,5,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1
27,0,7,34,2,17,2,3,6,0,2,2,m,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,2
41,0,8,33,2,16.1,2,1,9,0,2,4,m,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,2
44,1,2,85,4,40.8,3,4,19,0,3,4,f,3,1,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1
37,0,9,17,1,8.4,1,1,6,0,2,4,m,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,2
47,1,22,70,3,33.9,3,3,6,0,2,3,f,2,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
38,0,11,34,2,16.8,2,1,9,0,2,1,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
58,0,37,115,4,58.3,3,1,37,0,3,5,f,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
38,0,8,35,2,17.2,2,2,6,0,2,4,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2
33,0,12,39,2,19.7,2,2,6,0,2,1,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
31,0,2,49,2,24,2,2,4,0,1,1,m,1,1,0,1,0,0,1,0,1,1,1,0,0,0,1,1,2
55,1,2,78,4,38.7,3,1,18,0,3,3,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1
30,1,2,28,2,13.8,1,4,3,0,1,3,m,2,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,2
20,1,0,14,1,7.1,1,3,0,0,1,1,f,3,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1
51,0,32,244,4,75,3,3,19,0,3,4,f,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
47,1,2,139,4,69.6,3,2,22,0,3,4,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1
48,1,12,80,4,39.7,3,3,9,0,2,2,f,2,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
51,0,18,115,4,57.9,3,4,13,0,2,3,m,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2
33,1,2,53,3,26.8,2,5,7,0,2,3,m,4,1,1,0,1,1,0,1,1,1,1,0,1,0,0,1,2
41,1,10,36,2,18.1,2,4,0,0,1,2,f,2,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,1
52,1,1,23,1,11.6,1,2,1,0,1,4,m,2,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,2
24,1,0,27,2,13.6,1,2,4,0,1,2,m,4,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,2
19,0,0,19,1,9.4,1,1,2,0,1,3,m,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,2
50,0,13,344,4,70.3,3,4,23,0,3,5,m,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,2
70,0,36,12,1,6.1,1,2,22,1,3,5,f,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1
43,1,13,34,2,17.2,2,2,7,0,2,4,f,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1
28,0,5,25,2,12.3,1,2,1,0,1,4,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2
64,0,6,47,2,23.1,2,2,11,0,2,4,f,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
36,1,12,79,4,38.9,3,4,8,0,2,4,f,5,0,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1
25,0,0,41,2,19.7,2,3,2,0,1,3,f,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
47,1,22,67,3,33.1,3,2,2,0,1,2,m,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,2
57,0,19,304,4,74.4,3,4,26,0,3,2,m,3,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,2
57,1,23,57,3,28.6,2,1,18,0,3,2,m,2,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,2
39,1,15,44,2,21.3,2,2,13,0,2,2,m,3,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,2
47,0,14,90,4,44.4,3,4,10,0,2,5,m,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,2
53,1,1,28,2,14,1,1,5,0,2,3,f,6,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1
54,0,4,100,4,49.3,3,2,25,0,3,5,f,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0,1,1
39,0,9,99,4,50.6,3,4,0,0,1,1,f,2,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
64,1,17,37,2,18.9,2,4,32,1,3,5,m,2,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,2
54,0,27,416,4,69.6,3,4,29,0,3,2,m,4,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2
49,0,8,142,4,70.3,3,4,18,0,3,5,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
53,0,25,90,4,45.9,3,1,15,0,3,4,f,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1
48,0,13,90,4,44.8,3,2,18,0,3,3,f,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1
31,0,7,84,4,42.3,3,3,4,0,1,1,m,3,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,2
18,1,0,22,1,11.1,1,2,0,0,1,1,f,5,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
42,0,23,28,2,13.4,1,1,5,0,2,3,m,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,2
45,0,13,113,4,56.7,3,2,4,0,1,4,m,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,1,2
33,0,0,31,2,15.8,2,3,1,0,1,3,f,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1
24,1,4,20,1,10,1,3,0,0,1,1,m,4,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,2
42,1,13,51,3,24.9,2,3,11,0,2,5,f,5,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
42,1,3,74,3,36.5,3,4,15,0,3,5,f,2,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1
47,1,13,74,3,37.9,3,1,22,0,3,4,m,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,2
50,1,16,46,2,23.4,2,2,5,0,2,2,f,2,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1
73,0,48,45,2,22.6,2,4,6,0,2,4,f,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
33,1,14,196,4,98.3,3,4,3,0,1,1,m,4,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,2
44,0,18,37,2,18.1,2,4,5,0,2,2,m,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2
29,0,2,38,2,18.8,2,2,2,0,1,1,f,2,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1
33,1,6,65,3,32.7,3,3,11,0,2,3,f,7,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1
45,0,14,28,2,14.3,1,2,3,0,1,5,f,2,0,1,1,0,0,0,1,1,1,1,0,0,0,0,1,1
25,1,1,22,1,11.5,1,1,4,0,1,2,f,6,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
26,0,3,18,1,9.2,1,3,4,0,1,4,f,3,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1
35,0,8,37,2,18.1,2,4,7,0,2,5,m,3,0,1,0,0,0,0,1,1,1,1,0,1,0,1,1,2
47,0,25,104,4,52.4,3,5,1,0,1,3,f,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1
23,1,2,28,2,13.6,1,4,0,0,1,1,f,5,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
23,1,1,27,2,13.6,1,3,0,0,1,2,f,2,0,0,1,0,9,1,0,1,1,1,1,0,0,1,1,1
46,0,21,78,4,39.3,3,3,11,0,2,4,f,1,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1
57,0,31,49,2,25.4,2,2,12,0,2,5,m,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,2
67,0,18,46,2,23.8,2,1,18,0,3,4,m,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,2
56,0,13,138,4,68.5,3,1,35,0,3,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
36,0,12,30,2,15.1,2,2,2,0,1,4,f,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1
48,1,26,181,4,90.6,3,2,24,0,3,4,m,5,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,2
60,0,37,12,1,6,1,4,15,1,3,4,m,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,2
48,1,21,69,3,33.8,3,1,19,0,3,5,f,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1
28,1,4,20,1,9.6,1,1,7,0,2,3,m,3,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,2
46,1,6,167,4,84.5,3,2,26,0,3,5,f,3,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1
32,1,12,26,2,12.7,1,2,12,0,2,1,m,4,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,2
61,0,39,21,1,10.2,1,2,32,1,3,4,f,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
48,0,24,64,3,31.1,3,4,8,0,2,4,m,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,2
63,1,15,105,4,52.7,3,4,21,0,3,5,f,4,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1
54,1,19,73,3,36.9,3,2,14,0,2,4,m,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,2
24,1,1,26,2,12.6,1,4,0,0,1,1,f,2,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1
35,0,9,28,2,14.1,1,3,11,0,2,4,f,2,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1
39,1,11,44,2,21.5,2,3,10,0,2,4,f,6,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1
54,1,31,60,3,30,3,1,1,0,1,4,f,2,0,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1
40,0,8,23,1,11.7,1,3,2,0,1,3,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
43,0,4,128,4,63.6,3,4,10,0,2,5,m,2,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,2
47,0,22,30,2,14.7,1,4,0,0,1,1,m,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2
24,0,5,32,2,16.2,2,2,1,0,1,1,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
37,0,12,36,2,17.5,2,2,14,0,2,2,m,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2
35,1,3,25,2,12.8,1,2,5,0,2,3,f,3,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,1
47,1,1,55,3,26.1,2,4,3,0,1,1,m,5,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,2
37,0,14,36,2,18.6,2,4,13,0,2,1,f,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1
59,1,15,66,3,34,3,1,20,0,3,5,m,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,2
35,0,10,114,4,56.2,3,2,10,0,2,5,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,2
26,1,6,24,1,11.6,1,2,1,0,1,5,f,5,0,0,1,0,0,1,1,1,1,1,0,0,1,1,1,1
33,0,7,28,2,13.4,1,3,2,0,1,2,f,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1
49,0,29,275,4,72.7,3,3,25,0,3,5,f,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,1
45,0,0,70,3,34.5,3,4,0,0,1,1,f,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,1
55,1,15,92,4,46.2,3,1,20,0,3,5,f,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,1
68,0,41,113,4,57,3,2,36,0,3,5,f,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1
63,1,30,23,1,11.2,1,1,4,0,1,2,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1
56,1,18,28,2,13.9,1,3,0,0,1,1,f,4,0,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1
63,0,42,29,2,14.6,1,1,40,1,3,5,f,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
38,1,12,44,2,21.7,2,2,2,0,1,1,m,3,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,2
74,0,34,75,4,37,3,2,30,1,3,4,f,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1
31,0,3,67,3,34.6,3,4,3,0,1,3,f,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1
42,0,12,32,2,16,2,4,15,0,3,4,m,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,2
53,1,21,40,2,19,2,2,18,0,3,4,m,6,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,2
35,0,7,50,3,25.5,2,1,10,0,2,4,f,3,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1
25,1,1,16,1,8,1,2,2,0,1,2,f,2,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1
54,0,11,70,3,35.7,3,1,32,0,3,5,f,1,0,1,1,0,0,0,1,1,1,1,0,1,0,0,1,1
59,1,23,85,4,44.7,3,3,18,0,3,4,m,2,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,2
65,1,44,11,1,5.7,1,2,2,1,1,1,m,2,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,2
43,0,9,79,4,39.4,3,2,2,0,1,3,f,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,1
35,0,15,69,3,34.3,3,3,7,0,2,1,m,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2
34,1,11,68,3,34,3,1,16,0,3,5,f,3,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1
54,0,35,69,3,36,3,4,26,0,3,3,m,1,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,2
55,1,19,31,2,15.6,2,2,3,0,1,1,m,2,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,2
30,0,11,34,2,17,2,2,11,0,2,3,f,2,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
33,0,2,95,4,47.6,3,4,5,0,2,3,f,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1
45,1,19,32,2,15.8,2,4,1,0,1,2,f,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,1
34,1,2,46,2,23.3,2,4,9,0,2,5,f,3,0,1,1,0,9,1,1,1,1,1,0,1,1,1,1,1
34,0,13,50,3,25.5,2,1,8,0,2,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
43,0,3,33,2,15.8,2,1,8,0,2,4,f,3,0,0,0,0,8,0,0,1,1,0,0,1,0,1,1,1
24,1,4,23,1,11.2,1,3,0,0,1,1,m,3,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,2
37,0,4,42,2,21.1,2,1,14,0,2,4,f,4,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1
38,0,0,20,1,10.4,1,2,3,0,1,3,m,2,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,2
23,0,4,39,2,19.7,2,1,2,0,1,3,m,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2
50,1,3,71,3,35.3,3,2,6,0,2,3,m,3,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
36,1,14,64,3,32.1,3,3,4,0,1,3,f,2,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1
32,1,5,25,2,12.2,1,3,5,0,2,1,f,2,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,1
27,1,2,22,1,11.2,1,5,0,0,1,1,m,4,0,1,0,0,1,0,0,1,1,1,0,1,0,1,1,2
36,0,13,37,2,18.4,2,4,11,0,2,3,f,2,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1
50,1,23,98,4,49,3,4,25,0,3,3,m,4,1,1,1,0,9,1,1,1,1,1,0,1,1,0,1,2
36,0,2,65,3,32,3,1,16,0,3,5,f,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
46,0,6,20,1,10.2,1,3,2,0,1,2,f,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1
45,1,22,72,3,34.4,3,4,18,0,3,4,m,4,1,1,1,1,0,0,1,1,1,1,0,1,0,0,1,2
35,0,7,39,2,19.3,2,2,13,0,2,5,m,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,2
34,1,12,32,2,15.9,2,4,4,0,1,4,f,5,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1
54,1,1,38,2,19,2,1,9,0,2,4,f,2,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,1
42,0,19,20,1,10.1,1,1,7,0,2,2,f,1,0,0,0,0,8,1,1,1,1,1,0,0,0,0,1,1
64,1,32,16,1,7.9,1,3,28,1,3,5,m,2,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,2
59,1,18,71,3,35.3,3,3,0,0,1,1,f,2,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1
49,1,20,29,2,14.7,1,2,7,0,2,3,f,2,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1
36,1,14,33,2,16,2,2,12,0,2,2,f,2,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1
44,0,11,149,4,74,3,3,20,0,3,4,m,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,2
24,0,2,18,1,8.9,1,1,4,0,1,2,m,3,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,2
40,0,4,21,1,10.7,1,4,3,0,1,4,m,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,2
55,0,1,86,4,42.5,3,5,20,0,3,3,f,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1
65,0,1,29,2,14.4,1,4,3,0,1,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,2
21,0,2,26,2,13.4,1,3,0,0,1,1,f,2,0,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1
39,0,10,49,2,24.6,2,4,8,0,2,2,m,1,1,1,0,0,1,1,0,1,1,1,0,0,0,1,1,2
68,1,21,433,4,71.7,3,2,48,0,3,5,m,2,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,2
28,1,5,20,1,10.3,1,5,1,0,1,5,m,5,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,2
36,1,14,49,2,23.9,2,1,12,0,2,3,f,5,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
30,1,7,31,2,15.3,2,3,6,0,2,4,m,8,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,2
44,1,10,29,2,14.6,1,1,11,0,2,4,m,2,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,2
41,1,7,61,3,29.5,2,4,5,0,2,1,m,2,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,2
54,0,1,29,2,14.3,1,2,1,0,1,1,m,2,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,2
45,0,2,62,3,31.2,3,1,16,0,3,4,m,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,2
43,1,14,47,2,24.4,2,2,16,0,3,4,m,4,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,2
39,0,19,34,2,17.4,2,2,12,0,2,1,f,1,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1
35,1,6,19,1,9.4,1,3,2,0,1,3,f,4,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,1
59,0,1,309,4,69.3,3,3,38,0,3,4,f,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1
22,0,1,99,4,49.5,3,4,0,0,1,1,f,1,0,0,0,0,9,0,0,1,1,1,0,0,0,1,1,1
63,1,6,59,3,29.2,2,1,18,0,3,2,f,3,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1
26,1,2,60,3,30.1,3,4,1,0,1,3,f,6,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1
47,1,11,96,4,47.5,3,2,14,0,2,5,m,2,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,2
41,0,21,31,2,14.9,1,2,8,0,2,2,m,2,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,2
23,1,3,19,1,9.5,1,2,3,0,1,1,m,4,0,0,0,0,9,1,0,1,1,1,0,1,0,1,1,2
33,0,14,40,2,19.8,2,2,11,0,2,5,f,1,1,0,0,0,8,1,1,1,1,1,0,0,1,1,1,1
63,1,23,174,4,89.5,3,3,21,0,3,4,f,3,1,1,1,1,9,0,0,1,1,1,0,1,0,0,1,1
34,1,14,42,2,20.6,2,4,1,0,1,2,f,4,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1
42,1,22,56,3,28.8,2,2,14,0,2,4,f,4,0,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1
22,1,0,14,1,6.9,1,3,0,0,1,3,m,2,0,0,1,1,0,1,1,1,0,0,0,1,1,1,0,2
40,1,14,24,1,11.8,1,1,6,0,2,2,f,2,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1
36,1,1,61,3,30.3,3,5,3,0,1,1,f,2,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1
43,1,14,39,2,19.1,2,2,7,0,2,4,f,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1
27,0,2,36,2,18.1,2,4,2,0,1,2,f,2,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1
49,0,3,100,4,49.7,3,5,14,0,2,3,m,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,2
29,1,9,26,2,12.4,1,3,4,0,1,3,f,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1
40,0,19,39,2,19.3,2,4,10,0,2,5,m,2,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,2
48,0,16,95,4,47.8,3,2,20,0,3,3,f,1,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,1
30,0,8,32,2,16.3,2,3,3,0,1,2,m,3,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,2
50,0,7,188,4,92.6,3,1,32,0,3,5,f,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,1
38,1,5,27,2,13.2,1,2,4,0,1,1,m,2,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,2
54,1,5,192,4,92.5,3,4,25,0,3,5,f,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1
61,0,37,469,4,77.5,3,1,38,0,3,5,f,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1
35,1,2,106,4,53,3,4,10,0,2,2,m,4,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,2
43,1,6,31,2,16.2,2,2,9,0,2,4,m,2,0,1,0,0,0,0,1,1,1,1,1,1,0,0,1,2
48,1,22,36,2,18,2,3,5,0,2,3,m,4,1,0,1,0,8,1,1,1,1,1,0,0,0,1,1,2
32,0,9,37,2,18.4,2,5,1,0,1,3,f,1,1,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1
28,0,5,36,2,18.1,2,3,5,0,2,1,f,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
46,0,19,143,4,72.5,3,2,27,0,3,5,m,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,2
56,0,28,142,4,71.3,3,1,31,0,3,5,m,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,2
52,1,23,70,3,35.4,3,1,13,0,2,4,m,3,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,2
